id;uri;artist;song;danceability;energy;key;loudness;mode;speechiness;acousticness;instrumentalness;liveness;valence;tempo;duration_ms;this_timesignature
518uaTT6eo2V8n8iuUxmWg;spotify:track:518uaTT6eo2V8n8iuUxmWg;Karkwa;Oublie Pas;0.604;0.606;7;-8.544;0;0.0254;0.312;0.868;0.0846;0.592;106.869;186373;4
30hskVUglr4bRJ4mOdzrBR;spotify:track:30hskVUglr4bRJ4mOdzrBR;Karkwa;Marie tu pleures;0.637;0.694;6;-6.924;0;0.0446;0.445;0.000673;0.125;0.598;93.103;210053;4
2LpTVBOc0fLJplFPXdQwm6;spotify:track:2LpTVBOc0fLJplFPXdQwm6;Karkwa;Le Volume Du Vent;0.594;0.786;4;-8.958;0;0.0291;0.542;0.805;0.152;0.784;124.027;125493;4
2VgKVoqsjwOjvxW7q3r0mS;spotify:track:2VgKVoqsjwOjvxW7q3r0mS;Karkwa;Karawana;0.547;0.905;9;-5.54;0;0.36;0.0596;0;0.193;0.543;77.961;306855;4
3WCSV8CNDCekw7ISmvguLc;spotify:track:3WCSV8CNDCekw7ISmvguLc;Karkwa;Karka Karka;0.883;0.718;1;-9.451;1;0.0473;0.0217;0;0.383;0.871;107.978;296013;4
3HQAwr7cBeOWDZt0nFthRx;spotify:track:3HQAwr7cBeOWDZt0nFthRx;Karkwa;Le pyromane;0.439;0.797;2;-7.494;1;0.0672;0.073;0.00403;0.128;0.196;122.249;249307;3
63OQupATfueTdZMWTxW03A;spotify:track:63OQupATfueTdZMWTxW03A;Karkwa;Karma Police;0.36;0.501;7;-9.129;1;0.0258;0.0638;9.32e-05;0.172;0.324;74.807;264067;4
1iEDnmuMA5napdxa7kuaBV;spotify:track:1iEDnmuMA5napdxa7kuaBV;Karkwa;Le tour de l'île;0.322;0.427;4;-8.931;1;0.0285;0.674;3.77e-05;0.112;0.0769;150.564;357027;4
2wSAWEYUHkt92X4SBAPqZE;spotify:track:2wSAWEYUHkt92X4SBAPqZE;Karkwa;Karma Chameleon - Remastered 2002;0.668;0.73;10;-7.182;1;0.0366;0.225;0;0.188;0.894;92.049;252773;4
7aulbJswLIvWuQ0oCnontC;spotify:track:7aulbJswLIvWuQ0oCnontC;Karkwa;La Vague Perdue;0.52;0.735;8;-9.877;1;0.0481;0.263;0.578;0.0935;0.503;101.449;295306;4
3QtjpqyYFSZIwQ1g5UNR2S;spotify:track:3QtjpqyYFSZIwQ1g5UNR2S;Karkwa;Le Compteur;0.287;0.915;10;-7.258;1;0.0598;0.0465;0.00938;0.298;0.089;165.379;319320;3
6RnHkxMJZJdxsdzPvfg0XE;spotify:track:6RnHkxMJZJdxsdzPvfg0XE;Karkwa;Karkabu;0.762;0.843;2;-7.046;1;0.328;0.0124;4.41e-06;0.25;0.677;100.452;220014;3
3uW70UKLxKSy1La4EFlbTx;spotify:track:3uW70UKLxKSy1La4EFlbTx;Karkwa;Dormir Le Jour;0.44;0.431;2;-8.582;1;0.0297;0.182;0.0144;0.338;0.105;125.897;316960;4
0vXtJAJdbKl6Q2jysVq9bV;spotify:track:0vXtJAJdbKl6Q2jysVq9bV;Karkwa;Mieux Respirer;0.416;0.391;7;-10.454;0;0.0263;0.358;0.00396;0.139;0.236;98.277;249520;3
6y4GYuZszeXNOXuBFsJlos;spotify:track:6y4GYuZszeXNOXuBFsJlos;Karkwa;Kaikai Kitan;0.584;0.911;5;-3.515;0;0.09;0.0119;0;0.119;0.606;92.502;221426;4
75cduM12bmjduJAkUnXqG4;spotify:track:75cduM12bmjduJAkUnXqG4;Karkwa;La Façade;0.359;0.902;9;-5.956;1;0.0394;0.494;0.00313;0.181;0.204;159.669;267280;4
4NH4xiPQ7TqNGqj6pZV4ki;spotify:track:4NH4xiPQ7TqNGqj6pZV4ki;Karkwa;Karma Chameleon;0.668;0.473;10;-15.402;1;0.0336;0.231;0;0.115;0.962;91.976;242200;4
3U7A5vmO7BGTEdbbdrkPJE;spotify:track:3U7A5vmO7BGTEdbbdrkPJE;Karkwa;Au-dessus de la tête de Lilijune;0.288;0.342;8;-18.769;0;0.0498;0.0811;0.86;0.0978;0.499;117.022;93907;1
7vXtuHrqgzQi58ihUO7L2d;spotify:track:7vXtuHrqgzQi58ihUO7L2d;Karkwa;Karma;0.461;0.825;8;-3.583;1;0.115;0.0246;0;0.224;0.412;198.045;159394;4
0S503o4xTI22r3O817TiHu;spotify:track:0S503o4xTI22r3O817TiHu;Karkwa;Le Temps Mort;0.466;0.468;0;-7.05;1;0.0251;0.165;0.00266;0.0652;0.231;145.009;180360;4
6QtlG4QmdA9a5Mi6uUt1mK;spotify:track:6QtlG4QmdA9a5Mi6uUt1mK;Karkwa;Les enfants de Beyrouth;0.568;0.583;2;-9.426;1;0.0364;0.534;0.0657;0.101;0.399;142.003;228253;4
2ju2Pcl8XLFZERPVsDBItG;spotify:track:2ju2Pcl8XLFZERPVsDBItG;Karkwa;Karuna;0.199;0.0435;0;-30.081;1;0.0504;0.972;0.778;0.0956;0.206;140.953;183300;4
6dNlL0Fbg1azTNxgWYLa7z;spotify:track:6dNlL0Fbg1azTNxgWYLa7z;Karkwa;Échapper Au Sort;0.366;0.824;4;-5.921;0;0.0401;0.123;0.0838;0.358;0.332;136.691;230920;3
4NknsYwkHVIeCxEq18UXCv;spotify:track:4NknsYwkHVIeCxEq18UXCv;Karkwa;Karma;0.528;0.727;6;-5.739;1;0.179;0.0557;0;0.176;0.212;155.927;245270;4
5DN3rkjJDrRauypfu4YZTq;spotify:track:5DN3rkjJDrRauypfu4YZTq;Karkwa;28 jours;0.343;0.249;3;-10.504;0;0.0283;0.786;0.0976;0.1;0.0811;67.145;292120;4
4FnQYDOeZD55eHYXUKijwe;spotify:track:4FnQYDOeZD55eHYXUKijwe;Karkwa;Combien;0.543;0.703;3;-7.32;1;0.0352;0.29;0.167;0.105;0.482;140.988;244613;3
25YwwruYRtxe6RQdKtrZFS;spotify:track:25YwwruYRtxe6RQdKtrZFS;Karkwa;Karma;0.605;0.829;10;-2.377;0;0.444;0.0392;0;0.196;0.708;176.103;278533;4
2Ol6GoKiAvPOyk52QIQvf7;spotify:track:2Ol6GoKiAvPOyk52QIQvf7;Karkwa;À La Chaîne;0.314;0.874;9;-6.33;1;0.0398;0.05;0.0784;0.411;0.398;159.829;265573;4
3HqQ3BwteS9uK2X7Dl08Eo;spotify:track:3HqQ3BwteS9uK2X7Dl08Eo;Karkwa;Karawane;0.448;0.926;11;-4.758;0;0.0397;0.00162;0.0668;0.3;0.443;79.989;292653;4
5zGQlCcwNBzyuHVy61uy7K;spotify:track:5zGQlCcwNBzyuHVy61uy7K;Karkwa;Deux Lampadaires;0.463;0.629;7;-8.153;1;0.0429;0.0879;0.112;0.128;0.209;167.778;190347;4
2nttVdP7bTvo3tLXmXbPJB;spotify:track:2nttVdP7bTvo3tLXmXbPJB;Karkwa;Karawane;0.625;0.9;1;-3.949;1;0.306;0.0938;1.23e-06;0.302;0.774;90.246;164996;4
2BGPQhZpOmFJGwieTWGysL;spotify:track:2BGPQhZpOmFJGwieTWGysL;Karkwa;Les chemins de verre;0.418;0.846;2;-7.581;1;0.0631;0.303;0.343;0.275;0.18;87.26;200013;4
0rPZOTqyIPcVcJ1i4MyODG;spotify:track:0rPZOTqyIPcVcJ1i4MyODG;Karkwa;Karwa Chauth;0.596;0.529;0;-3.877;1;0.0291;0.492;0;0.0733;0.551;89.912;239333;4
6TnuTeG3kAM4JiEAMnpKjF;spotify:track:6TnuTeG3kAM4JiEAMnpKjF;Karkwa;Le vrai bonheur;0.555;0.443;5;-15.765;1;0.0356;0.541;0.816;0.304;0.436;120.524;327387;4
3nXoHz9D9m1GzgGjzel4iU;spotify:track:3nXoHz9D9m1GzgGjzel4iU;Karkwa;Kirkwall Nights;0.302;0.4;8;-15.816;1;0.0646;0.827;0.908;0.123;0.0841;74.95;272537;3
4U2rdEPrzblHkw0dGgkBDs;spotify:track:4U2rdEPrzblHkw0dGgkBDs;Karkwa;Moi-léger;0.444;0.219;6;-11.183;1;0.0345;0.792;0.000513;0.132;0.208;130.628;189427;4
3qmm9AdG0TnShv0drgXNIQ;spotify:track:3qmm9AdG0TnShv0drgXNIQ;Karkwa;Karma;0.592;0.571;1;-7.132;1;0.174;0.172;0;0.106;0.424;104.95;176076;4
0GjfxJ0mZTEcSaobCIF3Ia;spotify:track:0GjfxJ0mZTEcSaobCIF3Ia;Karkwa;Le Frimas;0.504;0.221;9;-16.901;0;0.0329;0.963;0.791;0.105;0.306;73.673;74453;4
5Cg7ww1v1IG2STcLi9ckGL;spotify:track:5Cg7ww1v1IG2STcLi9ckGL;Karkwa;Karlas Back;0.5;0.631;6;-7.653;0;0.38;0.349;0;0.184;0.617;106.498;207987;4
2pFLq3h9zInOw2ZyznU5oC;spotify:track:2pFLq3h9zInOw2ZyznU5oC;Karkwa;Le Solstice;0.403;0.694;9;-7.551;0;0.0303;0.711;0.54;0.0672;0.129;153.039;335293;3
5KXOvQGMoOUuFSj7OtrBTe;spotify:track:5KXOvQGMoOUuFSj7OtrBTe;Karkwa;Karma;0.697;0.474;1;-13.539;1;0.184;0.592;4.12e-05;0.321;0.856;139.971;193714;4
1bTKKV7XiSDP6bcjnwZha0;spotify:track:1bTKKV7XiSDP6bcjnwZha0;Karkwa;La piqûre;0.305;0.782;3;-8.9;1;0.106;0.384;0.383;0.182;0.183;129.46;302280;4
2ScArIk4DMcmI8JsHYMBqY;spotify:track:2ScArIk4DMcmI8JsHYMBqY;Karkwa;Kaka;0.892;0.671;9;-9.903;1;0.348;0.115;6.67e-06;0.223;0.787;142.03;131500;4
0izXOXtJY7z2VLeKUpT75w;spotify:track:0izXOXtJY7z2VLeKUpT75w;Karkwa;L'acouphène;0.554;0.821;6;-6.303;1;0.0544;0.0284;0.314;0.0573;0.577;82.987;218827;4
0tLfhiNrN6tyZrDrnpDUeI;spotify:track:0tLfhiNrN6tyZrDrnpDUeI;Karkwa;Karkar / Vincent;0.598;0.262;5;-11.871;0;0.043;0.796;0.807;0.11;0.634;136.342;323293;4
2m0vOmIZ6MccYoZdJGlDZ3;spotify:track:2m0vOmIZ6MccYoZdJGlDZ3;Karkwa;Le bon sens;0.626;0.79;5;-6.966;0;0.0297;0.523;0.0411;0.159;0.62;124.975;210093;4
2Fyjjpg03fn7n5cj0Qm380;spotify:track:2Fyjjpg03fn7n5cj0Qm380;Karkwa;Karma;0.593;0.294;1;-10.072;0;0.0499;0.345;2.03e-05;0.287;0.152;113.847;188907;4
6GvWpMupyXAQ0mBKEnh3lb;spotify:track:6GvWpMupyXAQ0mBKEnh3lb;Karkwa;Dors dans mon sang;0.17;0.115;11;-15.831;1;0.0385;0.89;0.849;0.104;0.0492;72.509;285027;3
5rUZi0gCuDt7L6mNS9u1Lg;spotify:track:5rUZi0gCuDt7L6mNS9u1Lg;Karkwa;Karnatakada Itihaasadali (From "Krishna Rukmini");0.41;0.589;5;-8.97;0;0.119;0.754;0.000175;0.127;0.82;80.25;269270;3
7rZV1RY3Fgn3SUHeTrajr6;spotify:track:7rZV1RY3Fgn3SUHeTrajr6;Karkwa;Karawala Hodda;0.52;0.666;0;-7.902;0;0.194;0.0803;0.000809;0.101;0.912;97.706;219581;3
7qeh23qujodS8tgCmpwxtb;spotify:track:7qeh23qujodS8tgCmpwxtb;Vinnie Who;Remedy;0.806;0.724;9;-6.108;0;0.0403;0.524;0.000213;0.0602;0.615;112.936;206000;4
2YTRLoG5jdzCp4yg3B6OnH;spotify:track:2YTRLoG5jdzCp4yg3B6OnH;Vinnie Who;39;0.733;0.719;5;-8.776;0;0.0462;0.0609;0.108;0.0807;0.327;114.959;309787;4
5GEZSuyODejtxbFT4eGigo;spotify:track:5GEZSuyODejtxbFT4eGigo;Vinnie Who;Only Dreaming;0.668;0.678;2;-6.894;0;0.0354;0.0556;0.0296;0.0667;0.665;128.017;208052;4
6ig86lcdtWFVSxDSnz3SzT;spotify:track:6ig86lcdtWFVSxDSnz3SzT;Vinnie Who;How Can I Be Sure;0.74;0.859;9;-4.557;0;0.0528;0.193;0.00544;0.166;0.748;117.99;238493;4
3cwK6eW9loPgZgJt4AjYJR;spotify:track:3cwK6eW9loPgZgJt4AjYJR;Vinnie Who;Accident or Will;0.819;0.694;4;-5.808;0;0.0381;0.164;0.000816;0.0814;0.729;113.999;244253;4
4o64cijs3mZIZomr2xXUwl;spotify:track:4o64cijs3mZIZomr2xXUwl;Vinnie Who;What You Got Is Mine;0.71;0.947;8;-4.078;1;0.0298;0.166;0.192;0.0754;0.966;126.956;219413;4
7qXils4PNMDEnUKcjpAX6k;spotify:track:7qXils4PNMDEnUKcjpAX6k;Vinnie Who;On Green Dolphin Street;0.593;0.412;0;-14.029;1;0.041;0.71;0.00256;0.0972;0.669;83.854;299493;4
15D48LKGWeEtY3gBGJkuju;spotify:track:15D48LKGWeEtY3gBGJkuju;Vinnie Who;Killer Bee;0.551;0.795;0;-6.358;1;0.0672;0.0974;0.000398;0.713;0.633;187.941;285467;4
4P02tmuLhhdTkxA506gAtQ;spotify:track:4P02tmuLhhdTkxA506gAtQ;Vinnie Who;Pretty Little Whores;0.688;0.705;11;-5.836;0;0.112;0.425;0;0.144;0.727;92.507;216800;4
08MwVtWNBDJgyHm6ftvU4y;spotify:track:08MwVtWNBDJgyHm6ftvU4y;Vinnie Who;How Can I Be Sure;0.744;0.825;9;-6.361;0;0.044;0.129;0.0333;0.15;0.773;117.967;237880;4
1s8CWryfobeqbpcbmztD6f;spotify:track:1s8CWryfobeqbpcbmztD6f;Vinnie Who;Pretty Little Whores;0.66;0.711;11;-5.844;0;0.128;0.433;0;0.401;0.704;92.604;214787;4
5dyXCQd9av4kTwTd9GXh0c;spotify:track:5dyXCQd9av4kTwTd9GXh0c;Vinnie Who;Seven;0.458;0.479;10;-7.574;1;0.0253;0.559;0.0179;0.129;0.229;145.896;214200;4
4GfQpKD2E0WoC0FBf8uH7A;spotify:track:4GfQpKD2E0WoC0FBf8uH7A;Vinnie Who;I've Found a New Baby;0.536;0.286;2;-19.9;0;0.05;0.937;0.897;0.118;0.691;127.168;291147;4
5kxprX5TggKr4fLHgEj64b;spotify:track:5kxprX5TggKr4fLHgEj64b;Vinnie Who;Accident or Will;0.819;0.694;4;-5.808;0;0.0381;0.164;0.000902;0.0814;0.729;113.999;244253;4
5JLZIx6jTppQDFZOkBZcgv;spotify:track:5JLZIx6jTppQDFZOkBZcgv;Vinnie Who;What You Got Is Mine;0.684;0.907;8;-5.965;1;0.0333;0.0246;0.0987;0.0757;0.914;126.972;219880;4
38SF6XsRigrO1s6G3mLx3i;spotify:track:38SF6XsRigrO1s6G3mLx3i;Vinnie Who;Who Do You Love;0.219;0.282;1;-11.063;1;0.031;0.562;1.23e-06;0.0736;0.0452;94.225;269480;4
0l5t9Kkoxkr2CJBTWO8lrh;spotify:track:0l5t9Kkoxkr2CJBTWO8lrh;Vinnie Who;The Scene;0.699;0.844;6;-6.445;1;0.0441;0.00679;0.399;0.0798;0.861;112.016;272707;4
7uTwat8asrRwnAqv8l9AeW;spotify:track:7uTwat8asrRwnAqv8l9AeW;Vinnie Who;Much Much More;0.496;0.503;2;-9.129;1;0.0309;0.409;3.11e-05;0.213;0.338;121.679;205419;4
7rgQN0E6dOcHqABtcRurUp;spotify:track:7rgQN0E6dOcHqABtcRurUp;Vinnie Who;39 - Brynjolfur Remix;0.59;0.69;0;-6.377;0;0.0277;0.113;0.266;0.109;0.266;115.003;453080;4
4NfzoP53xO77cErxlhodOZ;spotify:track:4NfzoP53xO77cErxlhodOZ;Vinnie Who;Nights;0.772;0.781;5;-5.709;1;0.0322;0.0941;0.000152;0.105;0.936;119.997;182787;4
5wB7oBYYTUwmMbjTOD9amI;spotify:track:5wB7oBYYTUwmMbjTOD9amI;Vinnie Who;The Wiggle;0.651;0.826;10;-5.188;0;0.0322;0.000879;0.00586;0.0492;0.742;133.494;316120;4
3Jww4noJXgLQ049uZdfoez;spotify:track:3Jww4noJXgLQ049uZdfoez;Vinnie Who;Remedy;0.823;0.72;9;-7.156;0;0.0378;0.501;0.000407;0.0398;0.622;112.93;233787;4
1IbZyxOD1dwA4pe0mwuxSL;spotify:track:1IbZyxOD1dwA4pe0mwuxSL;Vinnie Who;Femme Fatale;0.76;0.539;0;-8.304;1;0.0296;0.0447;0.00425;0.144;0.52;103.992;277880;4
2MMYGw2iYoVRkaAsSntOW5;spotify:track:2MMYGw2iYoVRkaAsSntOW5;Vinnie Who;My Trap Boomin';0.763;0.494;9;-9.812;1;0.0719;0.0758;0;0.213;0.403;130.029;278779;4
7KUnXzzt5Bo4PzCD2nSrON;spotify:track:7KUnXzzt5Bo4PzCD2nSrON;Vinnie Who;Glow (feat. Vinnie Who);0.883;0.678;9;-6.439;0;0.039;0.00115;0.33;0.099;0.671;121.016;250440;4
3eNLRBnkVi5ShvXL0UIVLK;spotify:track:3eNLRBnkVi5ShvXL0UIVLK;Vinnie Who;Vinnie;0.372;0.807;1;-12.611;1;0.0615;0.00139;0.77;0.162;0.252;88.597;279693;4
4qDobUpzYwVZvj7aaoid1U;spotify:track:4qDobUpzYwVZvj7aaoid1U;Vinnie Who;Vinnie;0.517;0.756;11;-8.715;0;0.0611;0.00087;0.000283;0.0943;0.809;125.749;267625;4
0QySQHaTsNbAgzlHFZTDVP;spotify:track:0QySQHaTsNbAgzlHFZTDVP;Vinnie Who;Pretty Little Whores (feat. Vinnie Paz and Outerspace);0.649;0.705;9;-5.841;1;0.139;0.446;0;0.436;0.713;92.752;214813;4
1tpZSDYrqLyWDFgX5tVPvH;spotify:track:1tpZSDYrqLyWDFgX5tVPvH;Vinnie Who;The Vinnie Song;0.616;0.357;0;-11.19;1;0.0512;0.481;2.01e-06;0.175;0.866;182.12;76000;4
6s8XhJp9yi1YJhVsWNXpWi;spotify:track:6s8XhJp9yi1YJhVsWNXpWi;Vinnie Who;The Vinnie Poop Song;0.661;0.165;7;-13.607;1;0.0549;0.853;0;0.142;0.777;132.727;74967;4
1Al71LU2Z0vkbMDpIBdsZX;spotify:track:1Al71LU2Z0vkbMDpIBdsZX;Vinnie Who;Songs Remind Me of You - Vinnie Who and Peacefinder Remix;0.573;0.416;9;-17.232;0;0.0389;0.592;0.373;0.224;0.406;128.004;378281;4
1QANPIMjr8OEPrRpC7fu7T;spotify:track:1QANPIMjr8OEPrRpC7fu7T;Vinnie Who;Who You;0.792;0.61;11;-9.847;0;0.162;0.015;1.79e-05;0.0967;0.5;138.916;200098;1
759e8eVDr4wGpxYwH3llgQ;spotify:track:759e8eVDr4wGpxYwH3llgQ;Vinnie Who;Who You Repping?;0.769;0.496;11;-10.604;1;0.426;0.206;0;0.107;0.485;149.814;148010;4
7xSuMnwguaWzBM1zEtPhKK;spotify:track:7xSuMnwguaWzBM1zEtPhKK;Vinnie Who;Who Is Dis?;0.824;0.572;11;-4.832;1;0.366;0.297;0;0.197;0.557;140.081;239177;4
1ag1WOYtX9qVavpBrHtohn;spotify:track:1ag1WOYtX9qVavpBrHtohn;Vinnie Who;Who Dat (Live);0.734;0.087;5;-15.039;1;0.118;0.00926;0;0.0901;0.324;143.992;182747;4
0B9P7QXrKiab1HZtNEzwLd;spotify:track:0B9P7QXrKiab1HZtNEzwLd;Vinnie Who;Who Did You Think I Was;0.561;0.668;7;-12.912;1;0.039;0.00826;0.0165;0.0714;0.754;94.92;169309;4
4ymaeLXmOD8YNQs93M0K7O;spotify:track:4ymaeLXmOD8YNQs93M0K7O;Vinnie Who;The Whole World Loves Italians;0.586;0.823;10;-4.594;1;0.0557;0.291;0.000231;0.146;0.859;149.842;168006;4
0I86l3LuAbzAuFX5lufKPS;spotify:track:0I86l3LuAbzAuFX5lufKPS;Vinnie Who;WHOA!;0.814;0.665;1;-6.052;1;0.0415;0.0347;0;0.165;0.172;126.063;219474;4
5VsMsmRAPHbVhutXIfBWbY;spotify:track:5VsMsmRAPHbVhutXIfBWbY;Vinnie Who;Who Dat - Remastered;0.829;0.689;1;-7.205;1;0.101;0.00102;0.000746;0.136;0.166;88.919;226389;4
0oUBxZVxmM6Def9lOuwuoe;spotify:track:0oUBxZVxmM6Def9lOuwuoe;Vinnie Who;Who I Am;0.472;0.618;0;-9.473;0;0.0502;0.869;0.0045;0.147;0.708;192.545;251691;4
1HzAW4IO2GcAxuS4ldzvWa;spotify:track:1HzAW4IO2GcAxuS4ldzvWa;Vinnie Who;Who Are We;0.577;0.722;9;-6.94;1;0.0327;0.00434;0.00469;0.195;0.394;77.05;194710;4
3tCISxviQiqdmHkNY3fgrE;spotify:track:3tCISxviQiqdmHkNY3fgrE;Vinnie Who;The Highway;0.688;0.891;8;-6.005;1;0.0462;0.00973;0.00553;0.0911;0.881;97.976;197027;4
5yZpobErJMjQFQ5oBJ329D;spotify:track:5yZpobErJMjQFQ5oBJ329D;Vinnie Who;Perfect Morning;0.82;0.571;7;-6.396;0;0.0352;0.495;3.88e-05;0.111;0.818;115.976;321600;4
4xsmfHanVCFP22TDS87e6Y;spotify:track:4xsmfHanVCFP22TDS87e6Y;Vinnie Who;Wonderful;0.793;0.699;1;-6.625;0;0.0331;0.245;0.273;0.421;0.193;130.683;237520;4
6b0kd0P7MQTqTyKiZWormr;spotify:track:6b0kd0P7MQTqTyKiZWormr;Vinnie Who;How Can I Be Sure;0.745;0.825;9;-6.361;0;0.044;0.129;0.0333;0.15;0.774;117.967;237880;4
4Pr4rLnYLwAbWTHmxfzAVf;spotify:track:4Pr4rLnYLwAbWTHmxfzAVf;Vinnie Who;What You Got Is Mine;0.71;0.947;8;-4.078;1;0.0298;0.166;0.196;0.0754;0.966;126.947;219413;4
1fOdUIbfjHlPcwLgW6FMv8;spotify:track:1fOdUIbfjHlPcwLgW6FMv8;Vinnie Who;Accident or Will;0.821;0.697;5;-5.401;1;0.0363;0.14;0.000114;0.156;0.671;114.011;203734;4
4AZLf4t7mbWyzM8OVY57B9;spotify:track:4AZLf4t7mbWyzM8OVY57B9;Vinnie Who;Perfect Morning;0.82;0.571;7;-6.396;0;0.0352;0.495;3.88e-05;0.111;0.818;115.976;321600;4
3jIhpAn6pjrcXVFjy3TyaM;spotify:track:3jIhpAn6pjrcXVFjy3TyaM;Vinnie Who;What You Got Is Mine;0.71;0.947;8;-4.078;1;0.0298;0.166;0.196;0.0754;0.966;126.947;219413;4
3VHTOlxLMA3Qm39luQEiXo;spotify:track:3VHTOlxLMA3Qm39luQEiXo;Vinnie Who;Sweet Thang (Harmony);0.632;0.432;2;-9.014;1;0.0309;0.236;0.122;0.229;0.446;120.003;175397;4
0qvo5kciIqZJn1t8jdfqDn;spotify:track:0qvo5kciIqZJn1t8jdfqDn;Radio Radio;Radio, Radio - 2021 Remaster;0.596;0.872;4;-4.925;1;0.0796;0.135;3.23e-06;0.278;0.899;146.734;186213;4
6pTg4H8juKV9iSzrcVUbM3;spotify:track:6pTg4H8juKV9iSzrcVUbM3;Radio Radio;Dance Wiv Me - Radio Edit;0.878;0.746;11;-4.281;1;0.0451;0.0476;0;0.154;0.792;111.996;204093;4
68zMm2sG8wCavafCFFYRPg;spotify:track:68zMm2sG8wCavafCFFYRPg;Radio Radio;Radio, Radio;0.597;0.842;4;-6.453;1;0.0715;0.138;3.98e-06;0.264;0.882;146.72;186147;4
1gihuPhrLraKYrJMAEONyc;spotify:track:1gihuPhrLraKYrJMAEONyc;Radio Radio;Feel So Close - Radio Edit;0.707;0.924;7;-2.842;1;0.031;0.000972;0.00703;0.204;0.919;127.937;206413;4
3VLVEjVAFaba6lsoOtkXec;spotify:track:3VLVEjVAFaba6lsoOtkXec;Radio Radio;Radio - Radio Edit;0.813;0.798;11;-8.733;0;0.0494;0.000105;0.898;0.0908;0.395;125.975;146314;4
62yJjFtgkhUrXktIoSjgP2;spotify:track:62yJjFtgkhUrXktIoSjgP2;Radio Radio;Radioactive;0.448;0.784;9;-3.686;1;0.0627;0.106;0.000108;0.668;0.236;136.245;186813;4
2YUOao1lyJ6L2CeFYRG16c;spotify:track:2YUOao1lyJ6L2CeFYRG16c;Radio Radio;Radio, Radio;0.54;0.879;9;-6.35;1;0.0492;0.000362;0.00211;0.112;0.785;146.219;189413;4
1olCzMxaeiQKNO64ssWVGr;spotify:track:1olCzMxaeiQKNO64ssWVGr;Radio Radio;Talk About;0.814;0.874;6;-5.316;1;0.0425;0.000222;0.522;0.276;0.434;123.992;161041;4
483XiZ5o13Cc1zoWV7jGml;spotify:track:483XiZ5o13Cc1zoWV7jGml;Radio Radio;Gecko (Overdrive) - Radio Edit;0.609;0.885;0;-5.469;1;0.0642;0.00521;1.15e-05;0.336;0.76;124.959;165441;4
1HFfMOxCAT4GAwaPfCdmUs;spotify:track:1HFfMOxCAT4GAwaPfCdmUs;Radio Radio;Waves - Robin Schulz Radio Edit;0.829;0.51;5;-9.334;0;0.0369;0.00821;0.00143;0.0829;0.45;119.994;208133;4
7i3w6V74Eo3RZNvNYq4h1v;spotify:track:7i3w6V74Eo3RZNvNYq4h1v;Radio Radio;The Radio - Radio Edit;0.595;0.755;6;-4.942;1;0.0344;0.00205;0;0.101;0.374;125.006;153000;4
2qugfmw9Hi27DyIo2gite4;spotify:track:2qugfmw9Hi27DyIo2gite4;Radio Radio;Gold Dust - Radio Edit;0.451;0.948;0;-0.74;1;0.147;0.255;0;0.392;0.295;176.985;192447;4
6U7M7qK0pOnifpA2T3GozN;spotify:track:6U7M7qK0pOnifpA2T3GozN;Radio Radio;Tonight's the Night;0.658;0.722;6;-7.11;0;0.0438;0.00218;0;0.0774;0.398;120.007;237727;4
70LcF31zb1H0PyJoS1Sx1r;spotify:track:70LcF31zb1H0PyJoS1Sx1r;Radio Radio;Creep;0.515;0.43;7;-9.935;1;0.0372;0.0097;0.000133;0.129;0.104;91.844;238640;4
4tagiLIz72YdcI8wpEGVwL;spotify:track:4tagiLIz72YdcI8wpEGVwL;Radio Radio;I Love My Radio - Radio Version;0.76;0.85;2;-6.666;1;0.0348;0.0397;0;0.0652;0.966;121.06;245319;4
5UqCQaDshqbIk3pkhy4Pjg;spotify:track:5UqCQaDshqbIk3pkhy4Pjg;Radio Radio;Levels - Radio Edit;0.584;0.889;1;-5.941;0;0.0343;0.0462;0.828;0.309;0.464;126.04;199907;4
40Wu7mZiWtT08iwRCeg53w;spotify:track:40Wu7mZiWtT08iwRCeg53w;Radio Radio;Radio - Radio Version;0.636;0.869;11;-5.692;0;0.0722;0.0657;2.86e-05;0.133;0.501;133.501;179760;4
5mAh5J4w6BEZkajB1M7XrB;spotify:track:5mAh5J4w6BEZkajB1M7XrB;Radio Radio;Lola's Theme - Radio Edit;0.748;0.845;5;-4.612;0;0.0536;0.00083;0.000225;0.068;0.659;123.925;207067;4
3oycmtFDZzKCnhwnOWWTrb;spotify:track:3oycmtFDZzKCnhwnOWWTrb;Radio Radio;The Old Radio - Radio Edit;0.437;0.597;6;-6.754;1;0.0368;0.698;0;0.134;0.651;79.904;192947;3
2V65y3PX4DkRhy1djlxd9p;spotify:track:2V65y3PX4DkRhy1djlxd9p;Radio Radio;Don't You Worry Child - Radio Edit;0.612;0.84;11;-3.145;0;0.0509;0.112;0;0.116;0.438;129.042;212862;4
0z6ZIn5eEZWEzahWrVsK0k;spotify:track:0z6ZIn5eEZWEzahWrVsK0k;Radio Radio;Wow;0.792;0.771;6;-5.511;0;0.108;0.018;0;0.0424;0.88;112.993;219707;4
11yjUXpG3nnPK3gzDzVARC;spotify:track:11yjUXpG3nnPK3gzDzVARC;Radio Radio;Treasure - Sharam Radio Remix;0.771;0.761;5;-4.693;0;0.0678;0.0219;0.00025;0.213;0.678;125.032;221177;4
